company,company_location,review_date,country_of_bean_origin,cocoa_percent,rating,counts_of_ingredients,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,first_taste,company_latitude,company_longitude,origin_latitude,origin_longitude
Quetzalli (Wolter),Mexico,2016,Mexico,74.0,3.0,3,1,0,0,0,1,0,waxy,23.634501,-102.552784,23.634501,-102.552784
Quetzalli (Wolter),Mexico,2016,Mexico,70.0,2.75,3,1,0,0,0,1,0,gritty,23.634501,-102.552784,23.634501,-102.552784
Raaka,Us,2011,Dominican Republic,85.0,3.5,3,1,0,0,0,1,0,creamy,37.09024,-95.712891,18.735693,-70.162651
Raaka,Us,2012,Madagascar,75.0,3.25,3,1,0,0,0,1,0,gritty,37.09024,-95.712891,-18.766947,46.869107
Raaka,Us,2015,Congo,75.0,2.75,3,1,0,0,0,1,0,refined,37.09024,-95.712891,,
Raaka,Us,2016,Peru,70.0,3.0,3,1,0,0,0,1,0,pungent,37.09024,-95.712891,-9.189967,-75.015152
Raaka,Us,2017,Haiti,70.0,3.5,3,1,0,0,0,1,0,basic cocoa,37.09024,-95.712891,18.971187,-72.285215
Raaka,Us,2017,Haiti,70.0,3.25,3,1,0,0,0,1,0,green,37.09024,-95.712891,18.971187,-72.285215
Rain Republic,Guatemala,2010,Guatemala,70.0,2.75,5,1,1,1,0,1,0,Easter candy,15.783471,-90.230759,15.783471,-90.230759
Ranger,Us,2015,Peru,73.0,3.5,2,0,0,0,0,1,0,dried fruit,37.09024,-95.712891,-9.189967,-75.015152
Ranger,Us,2015,Peru,80.0,3.25,2,0,0,0,0,1,0,fruity,37.09024,-95.712891,-9.189967,-75.015152
Ranger,Us,2015,Peru,70.0,2.5,2,0,0,0,0,1,0,oily,37.09024,-95.712891,-9.189967,-75.015152
Raoul Boulanger,France,2016,Peru,75.0,3.25,3,1,0,0,0,1,0,fatty,46.227638,2.213749,-9.189967,-75.015152
Raphio,Us,2018,Tanzania,72.0,3.75,3,1,0,0,0,1,0,creamy,37.09024,-95.712891,-6.369028,34.888822
Raphio,Us,2018,Peru,72.0,3.75,3,1,0,0,0,1,0,dominant spice,37.09024,-95.712891,-9.189967,-75.015152
Raphio,Us,2018,Ecuador,72.0,3.5,3,1,0,0,0,1,0,floral,37.09024,-95.712891,-1.831239,-78.183406
Raphio,Us,2019,Dominican Republic,72.0,3.5,3,1,0,0,0,1,0,floral,37.09024,-95.712891,18.735693,-70.162651
Raphio,Us,2019,Nicaragua,72.0,3.5,3,1,0,0,0,1,0,grassy,37.09024,-95.712891,12.865416,-85.207229
Republica del Cacao (aka Confecta),Ecuador,2007,Ecuador,75.0,3.75,4,1,0,1,0,1,0,vanilla,-1.831239,-78.183406,-1.831239,-78.183406
Republica del Cacao (aka Confecta),Ecuador,2007,Ecuador,67.0,3.5,4,1,0,1,0,1,0,creamy,-1.831239,-78.183406,-1.831239,-78.183406
Republica del Cacao (aka Confecta),Ecuador,2007,Ecuador,75.0,3.0,4,1,0,1,0,1,0,cinamon,-1.831239,-78.183406,-1.831239,-78.183406
Republica del Cacao (aka Confecta),Ecuador,2009,Ecuador,75.0,2.5,4,1,0,1,0,1,0,strong rubber,-1.831239,-78.183406,-1.831239,-78.183406
Republica del Cacao (aka Confecta),Ecuador,2010,Ecuador,75.0,3.25,4,1,0,1,0,1,0,strong spicey,-1.831239,-78.183406,-1.831239,-78.183406
Ritual,Us,2011,Costa Rica,75.0,3.5,2,0,0,0,0,1,0,dark berry,37.09024,-95.712891,9.748917,-83.753428
Ritual,Us,2012,Madagascar,75.0,4.0,2,0,0,0,0,1,0,dark berry,37.09024,-95.712891,-18.766947,46.869107
Ritual,Us,2012,Trinidad And Tobago,75.0,3.5,2,0,0,0,0,1,0,orange,37.09024,-95.712891,10.691803,-61.222503
Ritual,Us,2012,Ecuador,75.0,3.25,2,0,0,0,0,1,0,dried fruit,37.09024,-95.712891,-1.831239,-78.183406
Ritual,Us,2013,Belize,75.0,3.75,2,0,0,0,0,1,0,thick,37.09024,-95.712891,17.189877,-88.49765
Ritual,Us,2013,Peru,75.0,3.0,2,0,0,0,0,1,0,intense,37.09024,-95.712891,-9.189967,-75.015152
Ritual,Us,2015,Ecuador,85.0,3.5,2,0,0,0,0,1,0,mild bitter,37.09024,-95.712891,-1.831239,-78.183406
Ritual,Us,2015,Blend,70.0,3.5,2,0,0,0,0,1,0,sticky,37.09024,-95.712891,,
Ritual,Us,2016,Ecuador,75.0,3.75,2,0,0,0,0,1,0,floral,37.09024,-95.712891,-1.831239,-78.183406
Ritual,Us,2017,Mexico,75.0,3.75,3,1,0,0,0,1,0,smooth,37.09024,-95.712891,23.634501,-102.552784
Ritual,Us,2019,Nicaragua,70.0,3.5,2,0,0,0,0,1,0,complex,37.09024,-95.712891,12.865416,-85.207229
Ritual,Us,2019,Trinidad And Tobago,80.0,3.5,2,0,0,0,0,1,0,rich brownie,37.09024,-95.712891,10.691803,-61.222503
River-Sea,Us,2018,Tanzania,72.0,3.0,3,1,0,0,0,1,0,muted,37.09024,-95.712891,-6.369028,34.888822
River-Sea,Us,2019,Fiji,70.0,2.5,3,1,0,0,0,1,0,fatty,37.09024,-95.712891,-16.578193,179.414413
River-Sea,Us,2019,Peru,70.0,2.5,3,1,0,0,0,1,0,fatty,37.09024,-95.712891,-9.189967,-75.015152
Roasting Masters,South Korea,2016,Costa Rica,70.0,3.25,2,0,0,0,0,1,0,dried fruit,35.907757,127.766922,9.748917,-83.753428
Roasting Masters,South Korea,2016,Costa Rica,70.0,3.25,2,0,0,0,0,1,0,fatty,35.907757,127.766922,9.748917,-83.753428
Roasting Masters,South Korea,2016,Costa Rica,70.0,3.25,2,0,0,0,0,1,0,roasty,35.907757,127.766922,9.748917,-83.753428
Robert (aka Chocolaterie Robert),Madagascar,2013,Madagascar,75.0,3.25,5,1,1,1,0,1,0,rich cocoa,-18.766947,46.869107,-18.766947,46.869107
Robert (aka Chocolaterie Robert),Madagascar,2013,Madagascar,68.0,3.25,4,1,0,1,0,1,0,basic cocoa,-18.766947,46.869107,-18.766947,46.869107
Rogue,Us,2008,Madagascar,70.0,3.0,2,0,0,0,0,1,0,raisins,37.09024,-95.712891,-18.766947,46.869107
Rogue,Us,2008,Trinidad And Tobago,70.0,3.0,2,0,0,0,0,1,0,dry,37.09024,-95.712891,10.691803,-61.222503
Rogue,Us,2008,Dominican Republic,70.0,2.75,2,0,0,0,0,1,0,nutty,37.09024,-95.712891,18.735693,-70.162651
Rogue,Us,2008,Jamaica,70.0,2.75,2,0,0,0,0,1,0,sandy,37.09024,-95.712891,18.109581,-77.297508
Rogue,Us,2009,Venezuela,70.0,3.5,2,0,0,0,0,1,0,mint,37.09024,-95.712891,6.42375,-66.58973
Rogue,Us,2010,Peru,75.0,3.75,2,0,0,0,0,1,0,smooth,37.09024,-95.712891,-9.189967,-75.015152
Rogue,Us,2011,Bolivia,75.0,3.0,2,0,0,0,0,1,0,rich brownie,37.09024,-95.712891,-16.290154,-63.588653
Rogue,Us,2012,Ecuador,75.0,3.75,2,0,0,0,0,1,0,floral,37.09024,-95.712891,-1.831239,-78.183406
Rogue,Us,2013,Bolivia,75.0,4.0,2,0,0,0,0,1,0,smooth,37.09024,-95.712891,-16.290154,-63.588653
Rogue,Us,2013,Jamaica,75.0,3.75,2,0,0,0,0,1,0,intense,37.09024,-95.712891,18.109581,-77.297508
Rogue,Us,2013,Madagascar,70.0,3.5,2,0,0,0,0,1,0,creamy,37.09024,-95.712891,-18.766947,46.869107
Rogue,Us,2013,Dominican Republic,70.0,3.5,2,0,0,0,0,1,0,sticky,37.09024,-95.712891,18.735693,-70.162651
Rogue,Us,2014,Venezuela,80.0,3.75,2,0,0,0,0,1,0,red fruit,37.09024,-95.712891,6.42375,-66.58973
Rogue,Us,2015,Venezuela,70.0,3.75,2,0,0,0,0,1,0,deep,37.09024,-95.712891,6.42375,-66.58973
Rogue,Us,2015,Bolivia,75.0,3.25,2,0,0,0,0,1,0,roasty,37.09024,-95.712891,-16.290154,-63.588653
Rogue,Us,2016,Honduras,75.0,3.75,2,0,0,0,0,1,0,robust,37.09024,-95.712891,15.199999,-86.241905
Rozsavolgyi,Hungary,2011,Venezuela,73.0,3.5,3,1,0,0,0,1,0,fatty,47.162494,19.503304,6.42375,-66.58973
Rozsavolgyi,Hungary,2011,Venezuela,70.0,3.5,3,1,0,0,0,1,0,uneven melt,47.162494,19.503304,6.42375,-66.58973
Rozsavolgyi,Hungary,2011,Principe,77.0,2.75,3,1,0,0,0,1,0,smokey,47.162494,19.503304,,
Rozsavolgyi,Hungary,2011,Venezuela,71.0,2.5,3,1,0,0,0,1,0,intense,47.162494,19.503304,6.42375,-66.58973
Rozsavolgyi,Hungary,2012,Venezuela,84.0,2.5,3,1,0,0,0,1,0,fatty,47.162494,19.503304,6.42375,-66.58973
Rozsavolgyi,Hungary,2012,Madagascar,72.0,2.5,3,1,0,0,0,1,0,buttery,47.162494,19.503304,-18.766947,46.869107
Rozsavolgyi,Hungary,2012,Venezuela,76.0,2.25,3,1,0,0,0,1,0,fatty,47.162494,19.503304,6.42375,-66.58973
Rozsavolgyi,Hungary,2017,Venezuela,73.0,3.75,3,1,0,0,0,1,0,nuts,47.162494,19.503304,6.42375,-66.58973
Ruket,Italy,2017,Honduras,72.0,2.75,3,1,0,0,0,0,1,off note,41.87194,12.56738,15.199999,-86.241905
Ruket,Italy,2018,Nicaragua,70.0,3.5,3,1,0,0,0,1,0,complex,41.87194,12.56738,12.865416,-85.207229
Ruket,Italy,2018,Haiti,75.0,3.0,3,1,0,0,0,1,0,cocoa base,41.87194,12.56738,18.971187,-72.285215
Sacred,Us,2012,Blend,69.0,3.25,4,1,1,0,0,0,1,grassy,37.09024,-95.712891,,
Sacred,Us,2012,Blend,83.0,2.75,4,1,1,0,0,0,1,grassy,37.09024,-95.712891,,
Salgado,Argentina,2008,Brazil,70.0,3.5,4,1,0,1,0,1,0,creamy,-38.416097,-63.616672,-14.235004,-51.92528
Salgado,Argentina,2008,Ecuador,70.0,3.5,4,1,0,1,0,1,0,nutty,-38.416097,-63.616672,-1.831239,-78.183406
Salgado,Argentina,2008,Venezuela,70.0,3.5,4,1,0,1,0,1,0,nutty,-38.416097,-63.616672,6.42375,-66.58973
Salgado,Argentina,2008,Ecuador,70.0,3.5,4,1,0,1,0,1,0,floral,-38.416097,-63.616672,-1.831239,-78.183406
San Jose,Ecuador,2017,Ecuador,70.0,3.25,4,1,0,1,0,1,0,few grits,-1.831239,-78.183406,-1.831239,-78.183406
Santander (Compania Nacional),Colombia,2006,Colombia,70.0,3.75,5,1,1,1,0,1,0,rustic,4.570868,-74.297333,4.570868,-74.297333
Santander (Compania Nacional),Colombia,2006,Colombia,65.0,3.0,5,1,1,1,0,1,0,sweet,4.570868,-74.297333,4.570868,-74.297333
Santander (Compania Nacional),Colombia,2006,Colombia,53.0,2.0,5,1,1,1,0,1,0,too sweet,4.570868,-74.297333,4.570868,-74.297333
Santander (Compania Nacional),Colombia,2009,Colombia,70.0,3.0,5,1,1,1,0,1,0,sweet,4.570868,-74.297333,4.570868,-74.297333
Santander (Compania Nacional),Colombia,2009,Colombia,75.0,2.75,3,0,0,1,0,1,0,roasty,4.570868,-74.297333,4.570868,-74.297333
Santome,France,2011,Sao Tome,70.0,2.75,5,1,1,1,0,1,0,perfume,46.227638,2.213749,,
Scharffen Berger,Us,2006,Blend,70.0,3.5,5,1,1,1,0,1,0,cherry,37.09024,-95.712891,,
Scharffen Berger,Us,2006,Blend,62.0,3.0,5,1,1,1,0,1,0,tobacco,37.09024,-95.712891,,
Scharffen Berger,Us,2006,Blend,82.0,2.0,5,1,1,1,0,1,0,dry,37.09024,-95.712891,,
Scharffen Berger,Us,2006,Blend,68.0,2.0,5,1,1,1,0,1,0,fruity,37.09024,-95.712891,,
Scharffen Berger,Us,2006,Jamaica,70.0,2.0,5,1,1,1,0,1,0,fresh nibs,37.09024,-95.712891,18.109581,-77.297508
Scharffen Berger,Us,2007,Venezuela,75.0,3.75,5,1,1,1,0,1,0,complex,37.09024,-95.712891,6.42375,-66.58973
Scharffen Berger,Us,2007,Blend,72.0,3.0,5,1,1,1,0,1,0,strong smokey tobacco,37.09024,-95.712891,,
Scharffen Berger,Us,2007,Blend,62.0,3.0,5,1,1,1,0,1,0,sweet,37.09024,-95.712891,,
Scharffen Berger,Us,2007,Blend,75.0,3.0,5,1,1,1,0,1,0,smooth,37.09024,-95.712891,,
Scharffen Berger,Us,2008,Blend,72.0,3.0,5,1,1,1,0,1,0,grassy,37.09024,-95.712891,,
Scharffen Berger,Us,2009,Ghana,65.0,4.0,5,1,1,1,0,1,0,simple,37.09024,-95.712891,7.946527,-1.023194
Scharffen Berger,Us,2009,Brazil,68.0,3.75,5,1,1,1,0,1,0,smooth,37.09024,-95.712891,-14.235004,-51.92528
Scharffen Berger,Us,2009,Vietnam,72.0,3.75,5,1,1,1,0,1,0,creamy,37.09024,-95.712891,14.058324,108.277199
Scharffen Berger,Us,2010,Madagascar,65.0,3.75,5,1,1,1,0,1,0,clingy,37.09024,-95.712891,-18.766947,46.869107
Scharffen Berger,Us,2010,Grenada,68.0,3.5,5,1,1,1,0,1,0,smooth,37.09024,-95.712891,12.262776,-61.604171
Scharffen Berger,Us,2011,Papua New Guinea,68.0,3.75,5,1,1,1,0,1,0,cherry,37.09024,-95.712891,-6.314993,143.95555
Scharffen Berger,Us,2012,Peru,78.0,4.0,4,1,0,1,0,1,0,banana,37.09024,-95.712891,-9.189967,-75.015152
Seaforth,Uk,2015,Dominican Republic,70.0,2.75,2,0,0,0,0,1,0,rustic,55.378051,-3.435973,18.735693,-70.162651
Seaforth,Uk,2015,Grenada,70.0,2.75,2,0,0,0,0,1,0,off,55.378051,-3.435973,12.262776,-61.604171
Seahorse,Us,2018,Tanzania,70.0,3.25,2,0,0,0,0,1,0,sticky,37.09024,-95.712891,-6.369028,34.888822
Seahorse,Us,2018,Dominican Republic,70.0,3.0,2,0,0,0,0,1,0,earthy,37.09024,-95.712891,18.735693,-70.162651
Seahorse,Us,2018,Honduras,70.0,2.75,2,0,0,0,0,1,0,dry,37.09024,-95.712891,15.199999,-86.241905
Seahorse,Us,2019,Uganda,70.0,3.5,2,0,0,0,0,1,0,cocoa,37.09024,-95.712891,1.373333,32.290275
Seahorse,Us,2019,Fiji,70.0,2.75,2,0,0,0,0,1,0,sharp,37.09024,-95.712891,-16.578193,179.414413
Shane Chocolate Works,Us,2019,Belize,70.0,3.5,3,1,0,0,0,1,0,full cocoa flavor,37.09024,-95.712891,17.189877,-88.49765
Shane Chocolate Works,Us,2019,Guatemala,70.0,3.0,3,1,0,0,0,1,0,spicy,37.09024,-95.712891,15.783471,-90.230759
Shane Chocolate Works,Us,2019,Colombia,70.0,3.0,3,1,0,0,0,1,0,black pepper,37.09024,-95.712891,4.570868,-74.297333
Shark Mountain,Us,2014,Belize,72.0,3.25,2,0,0,0,0,1,0,fruity,37.09024,-95.712891,17.189877,-88.49765
Shark Mountain,Us,2014,Ecuador,75.0,3.0,2,0,0,0,0,1,0,coffee,37.09024,-95.712891,-1.831239,-78.183406
Shark Mountain,Us,2015,Papua New Guinea,73.0,3.5,2,0,0,0,0,1,0,chewy,37.09024,-95.712891,-6.314993,143.95555
Shark Mountain,Us,2015,Dominican Republic,74.0,3.5,2,0,0,0,0,1,0,grapes,37.09024,-95.712891,18.735693,-70.162651
Shark Mountain,Us,2015,Jamaica,72.0,3.25,2,0,0,0,0,1,0,sticky,37.09024,-95.712891,18.109581,-77.297508
Shark Mountain,Us,2015,Venezuela,77.0,2.75,2,0,0,0,0,1,0,smoked ham,37.09024,-95.712891,6.42375,-66.58973
Shark's,Us,2011,Us,73.0,2.5,4,1,1,0,0,1,0,perfume,37.09024,-95.712891,37.09024,-95.712891
Shark's,Us,2011,Us,73.0,2.0,4,1,1,0,0,1,0,sticky,37.09024,-95.712891,37.09024,-95.712891
Shattell,Peru,2011,Peru,75.0,3.5,3,1,0,0,0,1,0,strong spice,-9.189967,-75.015152,-9.189967,-75.015152
Shattell,Peru,2016,Peru,70.0,3.25,3,1,0,0,0,1,0,earthy,-9.189967,-75.015152,-9.189967,-75.015152
Sibu,Costa Rica,2015,Costa Rica,70.0,3.5,3,1,0,0,0,1,0,gritty,9.748917,-83.753428,9.748917,-83.753428
Sibu,Costa Rica,2015,Costa Rica,82.0,3.25,3,1,0,0,0,1,0,gritty,9.748917,-83.753428,9.748917,-83.753428
Silvio Bessone,Italy,2011,Sao Tome,65.0,3.25,4,1,0,0,1,1,0,nutty,41.87194,12.56738,,
Silvio Bessone,Italy,2011,Brazil,60.0,3.25,4,1,0,0,1,1,0,fatty,41.87194,12.56738,-14.235004,-51.92528
Silvio Bessone,Italy,2011,Belize,67.0,3.0,4,1,0,0,1,1,0,fatty,41.87194,12.56738,17.189877,-88.49765
Silvio Bessone,Italy,2011,Colombia,68.0,3.0,4,1,0,0,1,1,0,fatty,41.87194,12.56738,4.570868,-74.297333
Sirene,Canada,2014,Madagascar,67.0,3.75,3,1,0,0,0,1,0,tart,56.130366,-106.346771,-18.766947,46.869107
Sirene,Canada,2014,Madagascar,73.0,3.75,3,1,0,0,0,1,0,intense fruity,56.130366,-106.346771,-18.766947,46.869107
Sirene,Canada,2014,Ecuador,73.0,3.75,3,1,0,0,0,1,0,intense,56.130366,-106.346771,-1.831239,-78.183406
Sirene,Canada,2015,Guatemala,73.0,3.25,2,0,0,0,0,0,1,waxy,56.130366,-106.346771,15.783471,-90.230759
Sirene,Canada,2015,Haiti,73.0,3.25,2,0,0,0,0,1,0,oily,56.130366,-106.346771,18.971187,-72.285215
Sirene,Canada,2015,Madagascar,100.0,3.0,1,0,0,0,0,0,0,creamy,56.130366,-106.346771,-18.766947,46.869107
Sirene,Canada,2015,Ecuador,100.0,3.0,1,0,0,0,0,0,0,floral,56.130366,-106.346771,-1.831239,-78.183406
Sirene,Canada,2015,Guatemala,73.0,3.0,2,0,0,0,0,1,0,waxy,56.130366,-106.346771,15.783471,-90.230759
Sirene,Canada,2016,Ecuador,73.0,3.75,2,0,0,0,0,1,0,rich cocoa,56.130366,-106.346771,-1.831239,-78.183406
Sirene,Canada,2016,Bolivia,73.0,3.5,2,0,0,0,0,1,0,sticky,56.130366,-106.346771,-16.290154,-63.588653
Sirene,Canada,2016,Tanzania,73.0,3.5,2,0,0,0,0,1,0,basic cocoa,56.130366,-106.346771,-6.369028,34.888822
Sirene,Canada,2017,Peru,73.0,3.75,2,0,0,0,0,1,0,caramel,56.130366,-106.346771,-9.189967,-75.015152
Sjolinds,Us,2015,Nicaragua,72.0,3.0,3,1,0,0,0,1,0,mild,37.09024,-95.712891,12.865416,-85.207229
Sjolinds,Us,2015,Ghana,70.0,2.75,4,1,1,0,0,1,0,sweet,37.09024,-95.712891,7.946527,-1.023194
"Smooth Chocolator, The",Australia,2015,Ecuador,72.0,4.0,3,1,0,0,0,1,0,creamy,-25.274398,133.775136,-1.831239,-78.183406
"Smooth Chocolator, The",Australia,2015,Tanzania,67.0,3.75,3,1,0,0,0,1,0,bold cherry,-25.274398,133.775136,-6.369028,34.888822
"Smooth Chocolator, The",Australia,2015,Trinidad And Tobago,70.0,3.75,3,1,0,0,0,1,0,cigar,-25.274398,133.775136,10.691803,-61.222503
"Smooth Chocolator, The",Australia,2015,Venezuela,70.0,3.75,3,1,0,0,0,1,0,mild cacao and fruit notes,-25.274398,133.775136,6.42375,-66.58973
"Smooth Chocolator, The",Australia,2015,Madagascar,70.0,3.5,3,1,0,0,0,1,0,few grits,-25.274398,133.775136,-18.766947,46.869107
"Smooth Chocolator, The",Australia,2015,Papua New Guinea,65.0,3.5,3,1,0,0,0,1,0,smokey,-25.274398,133.775136,-6.314993,143.95555
"Smooth Chocolator, The",Australia,2015,Madagascar,65.0,3.25,3,1,0,0,0,1,0,few grits,-25.274398,133.775136,-18.766947,46.869107
"Smooth Chocolator, The",Australia,2015,Peru,67.0,3.0,3,1,0,0,0,1,0,light brown,-25.274398,133.775136,-9.189967,-75.015152
"Smooth Chocolator, The",Australia,2015,Bolivia,72.0,2.75,3,1,0,0,0,1,0,floral,-25.274398,133.775136,-16.290154,-63.588653
"Smooth Chocolator, The",Australia,2016,Ecuador,70.0,4.0,3,1,0,0,0,1,0,ligt color,-25.274398,133.775136,-1.831239,-78.183406
"Smooth Chocolator, The",Australia,2016,Venezuela,70.0,3.75,3,1,0,0,0,1,0,creamy,-25.274398,133.775136,6.42375,-66.58973
"Smooth Chocolator, The",Australia,2016,Belize,70.0,3.75,3,1,0,0,0,1,0,apple,-25.274398,133.775136,17.189877,-88.49765
"Smooth Chocolator, The",Australia,2016,Australia,67.0,3.75,3,1,0,0,0,1,0,delicate,-25.274398,133.775136,-25.274398,133.775136
"Smooth Chocolator, The",Australia,2016,Guatemala,70.0,3.25,3,1,0,0,0,1,0,gummy,-25.274398,133.775136,15.783471,-90.230759
"Smooth Chocolator, The",Australia,2016,Vietnam,70.0,3.0,3,1,0,0,0,1,0,creamy,-25.274398,133.775136,14.058324,108.277199
"Smooth Chocolator, The",Australia,2017,Dominican Republic,70.0,3.5,3,1,0,0,0,1,0,cherry,-25.274398,133.775136,18.735693,-70.162651
"Smooth Chocolator, The",Australia,2017,Haiti,70.0,3.5,3,1,0,0,0,1,0,complex,-25.274398,133.775136,18.971187,-72.285215
Snake & Butterfly,Us,2010,Ecuador,68.0,3.25,3,1,0,0,0,1,0,fudgey then spicy,37.09024,-95.712891,-1.831239,-78.183406
Snake & Butterfly,Us,2010,Madagascar,68.0,3.0,3,1,0,0,0,1,0,mild cocoa,37.09024,-95.712891,-18.766947,46.869107
Snake & Butterfly,Us,2011,Ghana,67.0,1.5,3,1,0,0,0,1,0,perfume,37.09024,-95.712891,7.946527,-1.023194
Soeka,Netherlands,2018,Sulawesi,66.0,3.25,3,1,0,0,0,0,1,nuts,52.132633,5.291266,,
Soklet,India,2017,India,70.0,2.75,3,1,0,0,0,1,0,grassy,20.593684,78.96288,20.593684,78.96288
Sol Cacao,Us,2015,Madagascar,72.0,3.0,2,0,0,0,0,1,0,tangy,37.09024,-95.712891,-18.766947,46.869107
Sol Cacao,Us,2016,Ecuador,70.0,3.5,2,0,0,0,0,1,0,intense,37.09024,-95.712891,-1.831239,-78.183406
Solkiki,Uk,2016,Dominican Republic,85.0,2.75,2,0,0,0,0,1,0,sticky,55.378051,-3.435973,18.735693,-70.162651
Solkiki,Uk,2016,Peru,68.0,2.75,2,0,0,0,0,1,0,sticky,55.378051,-3.435973,-9.189967,-75.015152
Solkiki,Uk,2019,Philippines,70.0,2.5,3,1,0,0,0,1,0,intense,55.378051,-3.435973,12.879721,121.774017
Solomons Gold,New Zealand,2016,Solomon Islands,70.0,3.25,2,0,0,0,0,1,0,sweet,-40.900557,174.885971,-9.64571,160.156194
Solomons Gold,New Zealand,2016,Solomon Islands,75.0,3.25,2,0,0,0,0,1,0,spicy,-40.900557,174.885971,-9.64571,160.156194
Solstice,Us,2013,Blend,70.0,3.5,3,1,0,0,0,1,0,creamy,37.09024,-95.712891,,
Solstice,Us,2013,Bolivia,70.0,3.25,2,0,0,0,0,1,0,intense,37.09024,-95.712891,-16.290154,-63.588653
Solstice,Us,2013,Peru,70.0,3.25,3,1,0,0,0,1,0,molasses,37.09024,-95.712891,-9.189967,-75.015152
Solstice,Us,2013,Madagascar,70.0,3.0,2,0,0,0,0,1,0,dry,37.09024,-95.712891,-18.766947,46.869107
Solstice,Us,2013,Venezuela,70.0,3.0,2,0,0,0,0,1,0,dairy,37.09024,-95.712891,6.42375,-66.58973
Solstice,Us,2014,Uganda,70.0,3.0,3,1,0,0,0,1,0,molasses,37.09024,-95.712891,1.373333,32.290275
Solstice,Us,2017,Tanzania,70.0,3.25,3,1,0,0,0,1,0,sticky,37.09024,-95.712891,-6.369028,34.888822
Solstice,Us,2018,India,70.0,3.25,3,1,0,0,0,1,0,molasses undertone,37.09024,-95.712891,20.593684,78.96288
Soma,Canada,2009,Madagascar,70.0,3.75,3,1,0,0,0,1,0,subtle red berry,56.130366,-106.346771,-18.766947,46.869107
Soma,Canada,2009,Venezuela,70.0,3.75,3,1,0,0,0,1,0,black tea,56.130366,-106.346771,6.42375,-66.58973
Soma,Canada,2009,Ghana,70.0,3.5,3,1,0,0,0,1,0,earthy,56.130366,-106.346771,7.946527,-1.023194
Soma,Canada,2009,Papua New Guinea,70.0,3.5,3,1,0,0,0,1,0,smokey,56.130366,-106.346771,-6.314993,143.95555
Soma,Canada,2009,Dominican Republic,70.0,3.0,3,1,0,0,0,1,0,sticky,56.130366,-106.346771,18.735693,-70.162651
Soma,Canada,2009,Dominican Republic,70.0,3.0,3,1,0,0,0,1,0,slow to develop,56.130366,-106.346771,18.735693,-70.162651
Soma,Canada,2010,Blend,70.0,3.75,3,1,0,0,0,1,0,complex,56.130366,-106.346771,,
Soma,Canada,2011,Peru,64.0,4.0,3,1,0,0,0,1,0,complex,56.130366,-106.346771,-9.189967,-75.015152
Soma,Canada,2011,Blend,70.0,4.0,3,1,0,0,0,1,0,strawberry,56.130366,-106.346771,,
Soma,Canada,2011,Dominican Republic,70.0,3.75,3,1,0,0,0,1,0,dried fruit,56.130366,-106.346771,18.735693,-70.162651
Soma,Canada,2011,Bolivia,70.0,3.5,3,1,0,0,0,1,0,earthy,56.130366,-106.346771,-16.290154,-63.588653
Soma,Canada,2011,Venezuela,70.0,3.5,3,1,0,0,0,1,0,strawberry,56.130366,-106.346771,6.42375,-66.58973
Soma,Canada,2011,Grenada,70.0,2.75,3,1,0,0,0,1,0,super temper,56.130366,-106.346771,12.262776,-61.604171
Soma,Canada,2012,Blend,70.0,4.0,3,1,0,0,0,1,0,creamy,56.130366,-106.346771,,
Soma,Canada,2012,Blend,70.0,4.0,3,1,0,0,0,1,0,creamy,56.130366,-106.346771,,
Soma,Canada,2012,Us,70.0,3.75,3,1,0,0,0,1,0,cranberries,56.130366,-106.346771,37.09024,-95.712891
Soma,Canada,2012,Venezuela,70.0,3.75,3,1,0,0,0,1,0,intense,56.130366,-106.346771,6.42375,-66.58973
Soma,Canada,2012,Guatemala,70.0,3.5,3,1,0,0,0,1,0,sandy,56.130366,-106.346771,15.783471,-90.230759
Soma,Canada,2012,Blend,70.0,3.5,3,1,0,0,0,1,0,smoke,56.130366,-106.346771,,
Soma,Canada,2012,Papua New Guinea,85.0,3.5,3,1,0,0,0,1,0,mild smoke,56.130366,-106.346771,-6.314993,143.95555
Soma,Canada,2012,Haiti,70.0,3.25,3,1,0,0,0,1,0,uneven,56.130366,-106.346771,18.971187,-72.285215
Soma,Canada,2013,Blend,88.0,4.0,3,1,0,0,0,1,0,pronounced berry,56.130366,-106.346771,,
Soma,Canada,2013,Venezuela,70.0,4.0,3,1,0,0,0,1,0,delicate,56.130366,-106.346771,6.42375,-66.58973
Soma,Canada,2013,Blend,67.0,4.0,3,1,0,0,0,1,0,roasted nuts,56.130366,-106.346771,,
Soma,Canada,2013,Jamaica,70.0,4.0,3,1,0,0,0,1,0,floral,56.130366,-106.346771,18.109581,-77.297508
Soma,Canada,2013,Dominican Republic,77.0,3.75,3,1,0,0,0,1,0,smoke,56.130366,-106.346771,18.735693,-70.162651
Soma,Canada,2013,Trinidad And Tobago,70.0,3.75,3,1,0,0,0,1,0,creamy,56.130366,-106.346771,10.691803,-61.222503
Soma,Canada,2013,Venezuela,70.0,3.75,3,1,0,0,0,1,0,nutty,56.130366,-106.346771,6.42375,-66.58973
Soma,Canada,2013,Indonesia,70.0,3.25,3,1,0,0,0,1,0,creamy,56.130366,-106.346771,-0.789275,113.921327
Soma,Canada,2013,Blend,70.0,3.25,3,1,0,0,0,1,0,grassy,56.130366,-106.346771,,
